考号	题65（男1女2）	题66	题1	题2	题3	题4	题5	题6	题7	题8	题9	题10	题11	题12	题13	题14	题15	题16	题17	题18	题19	题20	题21	题22	题23	题24	题25	题26	题27	题28	题29	题30	题31	题32	题33	题34	题35	题36	题37	题38	题39	题40	题41	题42	题43	题44	题45	题46	题47	题48	题49	题50	题51	题52	题53	题54	题55	题56	题57	题58	题59	题60	题61	题62	题63
 186839 	1	4	1	2	3	4	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	4	2	3	4	1	1	1	3	1	4	3	2	1	4	4	2	4	2	3	4	2	4	0	3	1	1	4	2	3	2	4	3	5	6	1	4
 186840 	1	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	0	3	3	2	6	3	1	4	5	1	3	3	1	3	4	1	4	1	4	4	2	1	4	4	5	4	2	3	4	2	1	2	3	3	2	4	4	3	2	4	2	5	1	5	5
 186841 	2	3	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	2	1	1	1	4	3	3	1	4	4	5	4	2	1	4	3	3	5	2	1	5	2	4	3	1	4	5	2	5	2	5
 186842 	1	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	3	3	4	4	1	1	3	1	4	3	3	1	4	4	5	3	2	3	4	4	3	5	2	4	5	1	6	3	3	2	3	4	5	3	3
 186843 	1	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	4	1	3	5	6	4	1	4	5	1	3	4	3	4	5	1	1	3	1	4	3	2	3	4	4	2	4	2	3	4	2	1	1	3	3	2	3	2	3	2	4	3	2	3	3	6
 186844 	3	0	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	2	3	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	3	4	2	5	5	2	1	4	1	2	3	2	3	2	2	3	1	1	2	4	3	5	4	3
 186845 	2	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	3	1	4	4	2	4	2	3	4	3	3	3	3	3	3	4	4	3	3	4	1	5	4	2	4
 186846 	1	4	1	2	3	2	5	5	5	6	3	2	3	4	1	3	4	3	5	1	1	3	5	6	4	1	4	5	1	3	4	3	4	1	1	1	1	1	4	2	1	1	4	3	5	5	3	3	2	4	4	3	5	2	4	4	4	3	1	1	5	4	1	1	6
 186847 	1	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	6	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	2	3	4	4	2	4	2	3	4	2	2	3	3	2	2	1	4	5	2	4	1	3	5	1	6
 186848 	3	5	2	4	3	2	1	4	4	1	0	3	4	1	0	3	4	2	3	4	3	4	3	4	5	1	3	4	2	4	4	3	4	2	2	2	2	3	4	2	1	2	4	3	3	4	0	3	2	4	0	3	5	2	4	4	4	3	1	1	5	2	1	1	5
 186849 	2	3	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	2	1	4	4	2	4	2	3	4	3	2	1	3	4	3	4	4	3	2	4	1	2	3	3	4
 186850 	2	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	3	1	3	1	4	3	2	1	4	3	5	2	2	2	4	3	1	4	5	2	5	4	4	3	3	4	4	3	3	4	4
 186851 	1	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	1	4	4	5	2	2	1	2	2	1	3	2	3	2	4	3	1	3	6	3	3	6	5	3
 186852 	1	4	1	2	3	2	1	4	5	6	3	2	3	3	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	2	4	1	1	5	3	5	4	3	2	1	4	3	5	4	2	1	4	2	3	5	3	2	3	14	3	2	1	6	6	2	6	5	4
 186853 	1	4	1	2	3	2	1	4	5	6	3	1	3	4	1	3	4	3	5	1	1	3	2	6	3	1	4	5	1	3	4	0	2	4	1	1	1	1	4	3	2	1	4	4	3	2	2	3	4	4	2	3	3	1	2	4	2	1	2	4	5	3	6	5	4
 186854 	2	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	0	0	4	2	3	4	3	3	4	3	3	5	0	3	2	4	4	4	1	3	4	3	5	5	0
 186855 	1	4	1	2	3	2	4	4	5	6	3	4	2	3	4	1	3	4	3	5	1	1	4	6	4	1	4	5	1	4	4	3	4	4	1	1	5	1	4	2	2	3	4	2	3	2	2	1	2	4	4	3	3	2	4	4	4	3	1	5	1	5	3	3	4
 186856 	1	4	1	2	3	2	1	4	5	6	3	0	4	1	3	4	3	5	1	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	2	3	4	4	2	4	2	3	4	2	2	3	3	3	2	1	4	5	1	4	3	4	5	1	6
 186857 	3	4	2	4	5	3	0	3	3	1	2	3	2	1	3	3	5	2	6	4	3	4	3	4	5	1	4	4	3	4	3	3	3	5	4	2	2	0	4	3	5	3	4	4	4	5	2	3	4	3	5	2	3	2	3	3	4	5	4	3	3	3	5	3	3
 186858 	1	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	4	5	1	4	4	3	4	4	1	3	1	4	3	1	3	4	4	5	4	2	1	2	3	3	3	2	2	3	3	3	1	2	6	5	1	4	3	6
 186859 	5	5	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	3	2	1	3	2	6	4	1	2	3	1	3	4	3	4	4	1	1	3	1	4	3	6	3	4	3	2	5	3	2	3	4	4	2	4	2	6	4	4	4	1	4	3	2	4	5	4
 186860 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 186901 	2	3	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	1	4	2	5	5	2	1	2	2	4	3	6	3	5	4	6	2	3	6	1	3	2	4	1
 186902 	2	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	5	6	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	3	4	2	5	5	2	1	4	4	4	3	3	1	3	3	6	5	4	2	3	3	3	4	2
 186903 	1	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	6	3	2	6	4	1	4	5	1	3	4	3	4	4	1	4	5	4	4	3	1	1	4	2	5	2	4	3	1	4	2	4	2	2	0	4	1	4	2	4	3	3	4	4	4
 186904 	2	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	3	1	2	5	1	3	4	4	4	4	1	1	3	1	4	3	1	3	4	3	2	4	2	1	4	4	2	3	3	1	3	3	6	5	6	4	3	3	4	4	3
 186905 	1	3	1	2	3	2	4	5	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	2	1	3	4	2	2	5	3	3	4	4	3	3	3	2	6	4	5	4	1	3	3	2	4	4	3
 186906 	2	5	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	2	2	4	1	1	1	3	1	4	3	1	1	4	4	5	4	2	1	2	2	4	3	2	1	3	2	6	3	1	3	3	1	1	4	3
 186907 	3	3	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	5	3	1	4	3	1	1	2	3	2	2	2	3	1	4	4	5	4	4	3	1	6	1	4	2	3	4	3	3	4
 186908 	2	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	3	3	5	1	1	3	2	6	4	2	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	1	4	2	5	5	2	3	4	4	3	3	3	2	4	2	6	5	2	2	5	4	3	3	1
 186909 	3	3	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	2	4	4	0	0	0	1	2	1	4	3	1	3	4	2	5	2	4	5	2	4	1	0	0	4	4	5	1	2	5	0	5	5	5
 186910 	1	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	3	4	2	5	4	2	3	4	4	4	3	3	3	3	4	4	3	1	4	2	5	1	4	4
 186911 	1	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	3	4	2	5	5	3	1	2	2	3	3	3	2	6	2	6	5	3	2	3	6	5	4	1
 186912 	2	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	5	0	1	4	3	4	1	2	2	5	3	4	3	4	3	4	5	4	3	4	1	5	2	1	6	3	5	5	6	5
 186913 	1	3	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	2	2	1	4	1	4	3	1	3	3	2	2	5	3	1	2	4	2	4	3	2	6	4	6	6	1	2	3	5	4	4	3
 186914 	2	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	0	2	6	4	5	4	5	1	3	4	2	4	5	1	5	3	1	4	3	4	3	4	3	5	2	3	3	1	4	4	3	3	2	2	4	3	1	3	1	3	5	4	6	3
 186915 	1	3	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	1	4	2	5	5	2	3	2	2	4	3	2	3	4	3	1	4	3	6	6	3	1	5	4
 186916 	4	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	3	4	2	2	5	3	1	4	4	3	3	4	1	6	4	6	5	1	3	3	2	4	5	4
 186917 	1	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	4	3	1	3	2	6	4	2	4	5	1	3	4	2	4	4	1	1	3	1	4	3	3	3	4	4	5	5	2	3	1	2	4	3	2	4	3	4	3	1	4	2	3	5	6	4	4
 186918 	1	3	1	2	3	2	4	0	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	4	1	3	4	3	4	4	1	5	3	4	4	2	1	1	4	2	2	4	2	1	1	4	4	1	4	2	3	1	1	5	1	2	6	5	4	5	3
 186919 	1	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	6	3	2	6	4	1	4	5	1	3	3	4	4	4	1	4	5	4	4	3	0	1	4	2	2	4	3	3	1	4	2	4	2	2	6	4	1	4	2	4	3	3	4	6	4
 186920 	1	3	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	4	4	1	4	2	1	3	4	2	4	4	1	5	4	1	4	4	1	1	3	4	2	4	2	3	4	4	4	4	3	4	4	4	4	1	6	2	3	2	4	4	1
 186921 	12	3	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	4	1	1	5	2	6	4	1	4	5	1	3	4	3	4	4	2	1	3	1	4	3	1	0	4	3	5	4	5	3	2	4	4	3	4	2	5	3	6	5	1	4	3	2	5	4	5
 186922 	2	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	2	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	1	4	2	5	5	2	3	4	4	3	3	3	2	4	2	6	5	2	2	5	4	3	3	1
 186923 	1	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	3	4	2	2	5	3	1	4	2	2	3	4	1	6	4	5	5	1	3	3	2	4	4	3
 186924 	2	3	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	2	5	1	3	4	3	4	4	1	1	3	1	4	0	3	1	3	4	3	2	3	4	2	2	4	4	4	2	6	4	5	4	1	2	3	2	4	5	4
 186925 	2	3	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	1	4	1	4	2	4	3	4	3	4	4	4	5	2	5	4	4	3	3	4	2	2	1	6	3	4	4	3	1	3	2	3	1	6	3	1	4	5	4	4	5	4
 186926 	1	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	1	1	1	3	1	2	3	1	3	4	3	5	4	5	3	2	4	4	3	3	2	5	3	6	3	1	2	6	5	1	1	4
 186927 	1	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	5	3	1	4	2	2	1	4	1	2	2	3	3	4	4	2	2	3	2	3	4	5	6	2	6	1	2	3	3	3
 186928 	4	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	3	4	2	2	5	3	1	1	4	2	3	4	1	6	4	6	5	1	3	3	2	4	5	4
 186929 	1	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	2	5	1	3	4	3	4	4	1	1	4	1	4	1	4	1	4	2	2	3	2	1	4	3	3	3	6	2	3	4	6	6	6	2	6	3	5	5	0
 186930 	2	3	1	2	3	2	4	4	4	6	3	2	3	2	1	1	4	1	2	2	3	4	2	6	4	6	4	4	1	4	4	3	4	3	1	1	4	1	4	4	2	3	4	3	3	4	4	6	1	4	3	3	1	2	6	4	1	6	1	2	2	5	1	3	3
 186931 	1	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	4	4	3	4	4	1	1	3	1	4	2	1	1	1	1	5	5	0	2	1	4	4	3	3	2	2	4	1	5	5	4	3	2	0	4	3
 186932 	1	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	4	3	2	4	4	1	1	3	1	4	1	1	1	4	3	5	5	1	1	1	4	2	3	4	2	6	2	6	4	1	2	3	3	1	1	4
 186933 	1	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	1	2	4	4	1	1	3	1	4	3	1	3	4	3	5	0	2	3	4	2	4	3	3	3	6	4	6	5	3	4	3	3	5	3	4
 186934 	0	0	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	5	1	1	4	1	1	3	4	4	5	4	2	3	4	3	2	1	3	1	2	1	4	1	1	6	5	6	1	3	4
 186935 	2	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	1	4	2	1	3	1	4	3	2	3	5	2	2	5	5	5	1	4	3	3	2	2	3	4	6	5	1	2	1	4	1	1	5
 186936 	1	3	1	2	3	2	4	4	5	6	3	2	3	4	1	1	4	1	6	1	5	6	2	6	4	6	4	4	1	0	3	2	4	2	1	1	4	1	1	3	2	1	4	2	5	1	5	3	4	4	3	2	2	1	6	4	4	1	1	2	3	3	6	2	2
 186937 	1	3	1	2	3	2	0	4	5	6	3	2	3	4	1	3	4	0	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	1	6	0	3	1	4	3	1	1	4	2	5	5	2	3	1	4	3	5	2	1	6	4	4	1	1	2	5	3	6	4	2
 186938 	1	3	1	2	3	2	4	4	5	6	3	2	3	5	1	4	4	1	5	1	5	4	4	6	4	5	5	4	1	5	4	2	4	5	1	5	4	1	2	3	2	1	4	3	4	3	6	2	1	4	2	5	5	1	3	4	5	3	3	4	4	5	5	2	3
 186939 	2	3	1	2	3	2	1	4	5	2	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	2	4	6	1	5	2	1	1	3	3	1	4	2	5	4	3	1	1	2	3	5	3	2	3	1	6	3	3	2	3	3	5	2	5
 186940 	1	3	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	4	6	3	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	3	4	2	2	5	2	3	4	2	3	3	3	2	3	4	3	1	1	2	3	4	2	1	6
 186941 	1	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	1	2	4	4	1	1	3	1	4	2	2	1	4	2	2	5	3	1	3	2	2	3	3	2	2	4	6	4	4	3	1	2	1	5	4
 186942 	1	4	1	2	3	2	1	4	5	6	3	2	3	1	1	3	4	3	4	1	1	3	2	6	4	1	4	5	1	4	3	3	2	4	1	1	3	1	4	1	1	1	4	3	5	5	1	1	1	4	2	3	14	2	6	0	1	4	4	2	1	4	1	1	5
 186943 	4	4	1	2	3	2	0	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	5	3	1	4	1	1	3	4	4	5	4	3	3	4	4	3	0	3	0	4	4	5	1	2	3	4	2	1	3	4
 186944 	2	3	1	2	3	2	1	4	6	2	3	2	3	4	1	3	4	3	5	3	1	3	6	3	4	1	4	5	1	3	4	2	4	5	1	5	5	1	4	4	4	1	4	2	5	4	6	3	4	3	3	3	2	3	3	1	4	3	3	6	5	3	3	5	3
 186945 	2	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	1	1	1	3	1	4	4	1	1	4	3	5	4	4	1	1	4	4	5	3	2	6	4	1	5	1	4	3	5	1	5	3
 186946 	1	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	13	3	1	4	1	4	5	1	1	4	4	4	4	3	1	5	3	4	4	0	3	6	3	5	4	5	3	4	2	1	4	3	2	6	3	6	5	5	4	6	5	2	5	4
 186947 	2	3	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	4	4	3	4	4	1	5	3	1	4	2	2	3	6	2	5	5	3	1	2	4	4	3	1	4	5	1	1	5	3	2	3	2	6	3	5
 186948 	1	3	1	2	3	2	1	4	5	6	0	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	5	1	1	3	1	4	3	1	1	0	2	5	5	2	1	2	4	4	3	4	1	2	4	4	1	4	3	3	3	4	4	1
 186949 	0	0	1	2	3	2	0	5	6	3	2	3	4	1	3	4	3	3	5	1	1	3	4	6	4	2	4	5	1	4	6	6	4	4	1	1	4	6	3	2	1	3	4	3	5	4	3	4	1	4	2	3	4	2	4	1	4	5	4	4	5	5	2	2	2
																																																																	
